DO Disease ID	DO Disease Name	OMIM IDs	Mouse MGI ID
DOID:0090008	immunodeficiency-centromeric instability-facial anomalies syndrome 1	OMIM:242860	MGI:1261819
DOID:0060758	immunodeficiency with hyper-IgM type 2	OMIM:605258	MGI:1342279
DOID:3429	inclusion body myositis	OMIM:147421	MGI:3720793
DOID:3429	inclusion body myositis	OMIM:147421	MGI:3720794
DOID:0110914	infantile hypophosphatasia	OMIM:241500	MGI:87983
DOID:0080109	infantile myofibromatosis	OMIM:228550|OMIM:615293	MGI:97531
DOID:0110892	inflammatory bowel disease 1	OMIM:266600	MGI:2429397
DOID:0110885	inflammatory bowel disease 10	OMIM:611081	MGI:1924290
DOID:0110887	inflammatory bowel disease 12	OMIM:612241	MGI:95772
DOID:0110893	inflammatory bowel disease 13	OMIM:612244	MGI:97570
DOID:0110896	inflammatory bowel disease 16	OMIM:612259	MGI:4943325
DOID:0110896	inflammatory bowel disease 16	OMIM:612259	MGI:2180140
DOID:0110896	inflammatory bowel disease 16	OMIM:612259	MGI:4943324
DOID:0060603	isolated anhidrosis with normal sweat glands	OMIM:106190	MGI:99418
DOID:0110213	isolated cleft palate	OMIM:119540	MGI:2679336
DOID:0111717	isolated cryptophthalmia	OMIM:123570	MGI:2444465
DOID:0060873	isolated growth hormone deficiency type IA	OMIM:262400	MGI:95709
DOID:0060872	isolated growth hormone deficiency type II	OMIM:173100	MGI:95707
DOID:0060835	isolated microphthalmia 6	OMIM:613517	MGI:1916703
DOID:0081357	isolated mitochondrial myopathy	OMIM:616209	MGI:2143558
DOID:2842	Jervell-Lange Nielsen syndrome	OMIM:220400|OMIM:612347	MGI:96673
DOID:2842	Jervell-Lange Nielsen syndrome	OMIM:220400|OMIM:612347	MGI:108083
DOID:14694	Johanson-Blizzard syndrome	OMIM:243800	MGI:1277977
DOID:0110986	Joubert syndrome 17	OMIM:614615	MGI:1920942
DOID:0110995	Joubert syndrome 26	OMIM:616784	MGI:2442760
DOID:0110998	Joubert syndrome 3	OMIM:608629	MGI:87971
DOID:0080279	Joubert syndrome 33	OMIM:617767	MGI:1261910
DOID:0111000	Joubert syndrome 5	OMIM:610188	MGI:2384917
DOID:0111001	Joubert syndrome 6	OMIM:610688	MGI:1923928
DOID:0111002	Joubert syndrome 7	OMIM:611560	MGI:1920563
DOID:0060737	junctional epidermolysis bullosa Herlitz type	OMIM:226700	MGI:99913
DOID:0060737	junctional epidermolysis bullosa Herlitz type	OMIM:226700	MGI:96605
DOID:0060737	junctional epidermolysis bullosa Herlitz type	OMIM:226700	MGI:99915
DOID:0060738	junctional epidermolysis bullosa non-Herlitz type	OMIM:226650	MGI:99915
DOID:0060738	junctional epidermolysis bullosa non-Herlitz type	OMIM:226650	MGI:88450
DOID:0060738	junctional epidermolysis bullosa non-Herlitz type	OMIM:226650	MGI:99913
DOID:0060738	junctional epidermolysis bullosa non-Herlitz type	OMIM:226650	MGI:99909
DOID:0060738	junctional epidermolysis bullosa non-Herlitz type	OMIM:226650	MGI:96613
DOID:0060733	junctional epidermolysis bullosa with pyloric atresia	OMIM:226730	MGI:96613
DOID:1068	juvenile glaucoma	OMIM:137750	MGI:97490
DOID:0050458	juvenile myelomonocytic leukemia	OMIM:607785	MGI:96680
DOID:0050458	juvenile myelomonocytic leukemia	OMIM:607785	MGI:97306
DOID:0050458	juvenile myelomonocytic leukemia	OMIM:607785	MGI:99511
DOID:0050458	juvenile myelomonocytic leukemia	OMIM:607785	MGI:95559
DOID:4890	juvenile myoclonic epilepsy	OMIM:254770	MGI:1919127
DOID:0050787	juvenile polyposis syndrome	OMIM:174900	MGI:5473819
DOID:0050787	juvenile polyposis syndrome	OMIM:174900	MGI:1338938
DOID:0050787	juvenile polyposis syndrome	OMIM:174900	MGI:894293
DOID:12376	juvenile spinal muscular atrophy	OMIM:253400	MGI:109257
DOID:0060473	Kabuki syndrome	OMIM:147920|OMIM:300867	MGI:2682319
DOID:0060911	karyomegalic interstitial nephritis	OMIM:614817	MGI:3045266
DOID:0111456	Kaufman oculocerebrofacial syndrome	OMIM:244450	MGI:1891295
DOID:14780	KBG syndrome	OMIM:148050	MGI:1924337
DOID:12934	Kearns-Sayre syndrome	OMIM:530000	MGI:107810
DOID:0060161	Kennedys disease	OMIM:313200	MGI:5308066
DOID:0060161	Kennedys disease	OMIM:313200	MGI:5000273
DOID:0060161	Kennedys disease	OMIM:313200	MGI:3767712
DOID:0060161	Kennedys disease	OMIM:313200	MGI:5000272
DOID:0060161	Kennedys disease	OMIM:313200	MGI:5000271
DOID:0060161	Kennedys disease	OMIM:313200	MGI:3793691
DOID:10126	keratoconus	OMIM:148300|OMIM:608586|OMIM:608932|OMIM:609271|OMIM:614622|OMIM:614623|OMIM:614628|OMIM:614629	MGI:2142810
DOID:2734	keratosis follicularis	OMIM:124200	MGI:88110
DOID:0060472	Kindler syndrome	OMIM:173650	MGI:2443583
DOID:0112383	KINSSHIP syndrome	OMIM:619297	MGI:106927
DOID:0060352	Kleefstra syndrome 1	OMIM:610253	MGI:1924933
DOID:0111668	Kohlschutter-Tonz syndrome	OMIM:226750	MGI:1913299
DOID:0050880	Koolen de Vries syndrome	OMIM:610443	MGI:1923969
DOID:0050880	Koolen de Vries syndrome	OMIM:610443	MGI:6342923
DOID:10587	Krabbe disease	OMIM:245200	MGI:97783
DOID:10587	Krabbe disease	OMIM:245200	MGI:95636
DOID:0060556	Kufor-Rakeb syndrome	OMIM:606693	MGI:1922022
DOID:0050574	L-2-hydroxyglutaric aciduria	OMIM:236792	MGI:2384968
DOID:0050331	lacrimoauriculodentodigital syndrome 1	OMIM:149730	MGI:1099809
DOID:3534	Lafora disease	OMIM:254780	MGI:6459752
DOID:3534	Lafora disease	OMIM:254780	MGI:1341085
DOID:3534	Lafora disease	OMIM:254780	MGI:2145264
DOID:2571	Langerhans-cell histiocytosis	OMIM:246400|OMIM:604856	MGI:88190
DOID:9521	Laron syndrome	OMIM:262500	MGI:95708
DOID:0060869	late-onset retinal degeneration	OMIM:605670	MGI:2385958
DOID:0110078	Leber congenital amaurosis 1	OMIM:204000	MGI:105123
DOID:0110291	Leber congenital amaurosis 10	OMIM:611755	MGI:2384917
DOID:0110080	Leber congenital amaurosis 12	OMIM:610612	MGI:1921273
DOID:0110188	Leber congenital amaurosis 14	OMIM:613341	MGI:1891259
DOID:0081169	Leber congenital amaurosis 19	OMIM:618513	MGI:101850
DOID:0110016	Leber congenital amaurosis 2	OMIM:204100	MGI:98001
DOID:0110331	Leber congenital amaurosis 3	OMIM:604232	MGI:2144877
DOID:0110332	Leber congenital amaurosis 4	OMIM:604393	MGI:2148800
DOID:0110215	Leber congenital amaurosis 5	OMIM:604537	MGI:1923032
DOID:0110329	Leber congenital amaurosis 6	OMIM:613826	MGI:1932134
DOID:0110333	Leber congenital amaurosis 7	OMIM:613829	MGI:1194883
DOID:0110079	Leber congenital amaurosis 8	OMIM:613835	MGI:2136343
DOID:0110005	Leber congenital amaurosis 9	OMIM:608553	MGI:1913704
DOID:705	Leber hereditary optic neuropathy	OMIM:535000	MGI:102495
DOID:705	Leber hereditary optic neuropathy	OMIM:535000	MGI:5690059
DOID:0060480	left ventricular noncompaction	OMIM:604169	MGI:894689
DOID:0060480	left ventricular noncompaction	OMIM:604169	MGI:1914797
DOID:0060480	left ventricular noncompaction	OMIM:604169	MGI:1917923
DOID:0060480	left ventricular noncompaction	OMIM:604169	MGI:1344380
DOID:3652	Leigh disease	OMIM:256000	MGI:1277152
DOID:3652	Leigh disease	OMIM:256000	MGI:1343135
DOID:3652	Leigh disease	OMIM:256000	MGI:98352
DOID:3652	Leigh disease	OMIM:256000	MGI:98443
DOID:3652	Leigh disease	OMIM:256000	MGI:1913302
DOID:0050561	Lennox-Gastaut syndrome	OMIM:606369	MGI:2138334
DOID:0050561	Lennox-Gastaut syndrome	OMIM:606369	MGI:95621
DOID:0060847	Leri-Weill dyschondrosteosis	OMIM:127300	MGI:1201673
DOID:1919	Lesch-Nyhan syndrome	OMIM:300322	MGI:96217
DOID:0090101	lethal congenital glycogen storage disease of heart	OMIM:261740	MGI:4818885
DOID:0090101	lethal congenital glycogen storage disease of heart	OMIM:261740	MGI:3841168
DOID:0110910	leukocyte adhesion deficiency 1	OMIM:116920	MGI:96611
DOID:0110912	leukocyte adhesion deficiency 3	OMIM:612840	MGI:1333849
DOID:0110912	leukocyte adhesion deficiency 3	OMIM:612840	MGI:2147790
DOID:12217	Lewy body dementia	OMIM:127750	MGI:5824304
DOID:12217	Lewy body dementia	OMIM:127750	MGI:5806787
DOID:12217	Lewy body dementia	OMIM:127750	MGI:3528948
DOID:12217	Lewy body dementia	OMIM:127750	MGI:5289951
DOID:0050477	Liddle syndrome	OMIM:177200	MGI:104696
DOID:0061186	long chain 3-hydroxyacyl-CoA dehydrogenase deficiency	OMIM:609016	MGI:2135593
DOID:0110644	long QT syndrome 1	OMIM:192500	MGI:5575888
DOID:0110644	long QT syndrome 1	OMIM:192500	MGI:5575887
DOID:0110644	long QT syndrome 1	OMIM:192500	MGI:108083
DOID:0110646	long QT syndrome 3	OMIM:603830	MGI:98251
DOID:1324	lung cancer	OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210	MGI:5523924
DOID:1324	lung cancer	OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210	MGI:5789331
DOID:1324	lung cancer	OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210	MGI:5781127
DOID:1324	lung cancer	OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210	MGI:3040906
DOID:1324	lung cancer	OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210	MGI:5432253
DOID:1324	lung cancer	OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210	MGI:96680
DOID:1324	lung cancer	OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210	MGI:4452495
DOID:1324	lung cancer	OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210	MGI:3040306
DOID:1324	lung cancer	OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210	MGI:5806500
DOID:1324	lung cancer	OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210	MGI:5806501
DOID:1324	lung cancer	OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210	MGI:4366149
DOID:1324	lung cancer	OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210	MGI:5705248
DOID:1324	lung cancer	OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210	MGI:5705247
DOID:1324	lung cancer	OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210	MGI:3690456
DOID:1324	lung cancer	OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210	MGI:3834438
DOID:1324	lung cancer	OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210	MGI:3690072
DOID:1324	lung cancer	OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210	MGI:5688298
DOID:1324	lung cancer	OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210	MGI:103557
DOID:1324	lung cancer	OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210	MGI:3834678
DOID:1324	lung cancer	OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210	MGI:5661917
DOID:1324	lung cancer	OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210	MGI:1347487
DOID:1324	lung cancer	OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210	MGI:6256805
DOID:1324	lung cancer	OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210	MGI:5449266
DOID:1324	lung cancer	OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210	MGI:104723
DOID:1324	lung cancer	OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210	MGI:1274781
DOID:1324	lung cancer	OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210	MGI:3690073
DOID:1324	lung cancer	OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210	MGI:5538515
DOID:1324	lung cancer	OMIM:211980|OMIM:608935|OMIM:612571|OMIM:612593|OMIM:614210	MGI:5526089
DOID:0060439	lysinuric protein intolerance	OMIM:222700	MGI:1337120
DOID:1440	Machado-Joseph disease	OMIM:109150	MGI:5523234
DOID:1440	Machado-Joseph disease	OMIM:109150	MGI:1099442
DOID:1440	Machado-Joseph disease	OMIM:109150	MGI:3838159
DOID:1440	Machado-Joseph disease	OMIM:109150	MGI:5646298
DOID:1440	Machado-Joseph disease	OMIM:109150	MGI:3838160
DOID:1440	Machado-Joseph disease	OMIM:109150	MGI:4940058
DOID:1440	Machado-Joseph disease	OMIM:109150	MGI:5516450
DOID:1440	Machado-Joseph disease	OMIM:109150	MGI:5516449
DOID:1440	Machado-Joseph disease	OMIM:109150	MGI:4822569
DOID:1440	Machado-Joseph disease	OMIM:109150	MGI:5516461
DOID:1440	Machado-Joseph disease	OMIM:109150	MGI:4429400
DOID:0060867	macrocephaly-autism syndrome	OMIM:605309	MGI:109583
DOID:0112306	Mahvash Disease	OMIM:619290	MGI:99572
DOID:1470	major depressive disorder	OMIM:608520|OMIM:608691	MGI:2142523
DOID:1470	major depressive disorder	OMIM:608520|OMIM:608691	MGI:88268
DOID:1470	major depressive disorder	OMIM:608520|OMIM:608691	MGI:99675
DOID:0060862	mal de Meleda	OMIM:248300	MGI:1930923
DOID:0060365	mandibulofacial dysostosis with alopecia	OMIM:616367	MGI:105923
DOID:9269	maple syrup urine disease	OMIM:246900|OMIM:248600|OMIM:615135	MGI:2442111
DOID:9269	maple syrup urine disease	OMIM:246900|OMIM:248600|OMIM:615135	MGI:1276534
DOID:9269	maple syrup urine disease	OMIM:246900|OMIM:248600|OMIM:615135	MGI:88137
DOID:9269	maple syrup urine disease	OMIM:246900|OMIM:248600|OMIM:615135	MGI:105386
DOID:14323	Marfan syndrome	OMIM:154700	MGI:95489
DOID:14323	Marfan syndrome	OMIM:154700	MGI:1918961
DOID:0081075	Marsili syndrome	OMIM:147430	MGI:7329774
DOID:0081075	Marsili syndrome	OMIM:147430	MGI:2686934
DOID:0060246	MASA syndrome	OMIM:303350	MGI:96721
DOID:350	mastocytosis	OMIM:154800	MGI:4942355
DOID:350	mastocytosis	OMIM:154800	MGI:96677
DOID:350	mastocytosis	OMIM:154800	MGI:4942354
DOID:350	mastocytosis	OMIM:154800	MGI:4942356
DOID:0060245	Mast syndrome	OMIM:248900	MGI:106403
DOID:0111099	maturity-onset diabetes of the young type 1	OMIM:125850	MGI:109128
DOID:0111100	maturity-onset diabetes of the young type 2	OMIM:125851	MGI:1270854
DOID:0111102	maturity-onset diabetes of the young type 3	OMIM:600496	MGI:4942178
DOID:0111102	maturity-onset diabetes of the young type 3	OMIM:600496	MGI:3603404
DOID:0111102	maturity-onset diabetes of the young type 3	OMIM:600496	MGI:98504
DOID:0111103	maturity-onset diabetes of the young type 4	OMIM:606392	MGI:102851
DOID:1858	McCune Albright syndrome	OMIM:174800	MGI:4367597
DOID:1858	McCune Albright syndrome	OMIM:174800	MGI:5883013
DOID:1858	McCune Albright syndrome	OMIM:174800	MGI:5883022
DOID:0080153	medium chain acyl-CoA dehydrogenase deficiency	OMIM:201450	MGI:87867
DOID:0050902	medulloblastoma	OMIM:155255	MGI:5570745
DOID:0050902	medulloblastoma	OMIM:155255	MGI:107656
DOID:0050902	medulloblastoma	OMIM:155255	MGI:4355870
DOID:0050902	medulloblastoma	OMIM:155255	MGI:5447066
DOID:0050902	medulloblastoma	OMIM:155255	MGI:3830736
DOID:0050902	medulloblastoma	OMIM:155255	MGI:108075
DOID:0050902	medulloblastoma	OMIM:155255	MGI:3819431
DOID:0050902	medulloblastoma	OMIM:155255	MGI:105373
DOID:0110632	megaconial type congenital muscular dystrophy	OMIM:602541	MGI:1328313
DOID:0111403	mega-corpus-callosum syndrome with cerebellar hypoplasia and cortical malformations	OMIM:618273	MGI:1861901
DOID:0060610	megacystis-microcolon-intestinal hypoperistalsis syndrome	OMIM:155310	MGI:104589
DOID:0060610	megacystis-microcolon-intestinal hypoperistalsis syndrome	OMIM:155310	MGI:88398
DOID:0060610	megacystis-microcolon-intestinal hypoperistalsis syndrome	OMIM:155310	MGI:2135671
DOID:0080316	megalencephalic leukoencephalopathy with subcortical cysts 1	OMIM:604004	MGI:2157910
DOID:1595	melancholic depression	OMIM:608516	MGI:3695125
DOID:1595	melancholic depression	OMIM:608516	MGI:1316740
DOID:1595	melancholic depression	OMIM:608516	MGI:1261831
DOID:1595	melancholic depression	OMIM:608516	MGI:2651811
DOID:1595	melancholic depression	OMIM:608516	MGI:2447658
DOID:3687	MELAS syndrome	OMIM:540000	MGI:102482
DOID:2920	membranoproliferative glomerulonephritis	OMIM:305800	MGI:1855696
DOID:2920	membranoproliferative glomerulonephritis	OMIM:305800	MGI:3850494
DOID:2920	membranoproliferative glomerulonephritis	OMIM:305800	MGI:88227
DOID:2920	membranoproliferative glomerulonephritis	OMIM:305800	MGI:88385
DOID:1838	Menkes disease	OMIM:309400	MGI:96817
DOID:1838	Menkes disease	OMIM:309400	MGI:99400
DOID:0080208	metabolic dysfunction-associated steatotic liver disease	OMIM:613282|OMIM:613387	MGI:2151796
DOID:0080208	metabolic dysfunction-associated steatotic liver disease	OMIM:613282|OMIM:613387	MGI:104663
DOID:0080208	metabolic dysfunction-associated steatotic liver disease	OMIM:613282|OMIM:613387	MGI:2444680
DOID:0080208	metabolic dysfunction-associated steatotic liver disease	OMIM:613282|OMIM:613387	MGI:3644953
DOID:0080208	metabolic dysfunction-associated steatotic liver disease	OMIM:613282|OMIM:613387	MGI:1858305
DOID:0080208	metabolic dysfunction-associated steatotic liver disease	OMIM:613282|OMIM:613387	MGI:3028849
DOID:0080208	metabolic dysfunction-associated steatotic liver disease	OMIM:613282|OMIM:613387	MGI:2653833
DOID:0080208	metabolic dysfunction-associated steatotic liver disease	OMIM:613282|OMIM:613387	MGI:1913746
DOID:0080208	metabolic dysfunction-associated steatotic liver disease	OMIM:613282|OMIM:613387	MGI:2446134
DOID:0080208	metabolic dysfunction-associated steatotic liver disease	OMIM:613282|OMIM:613387	MGI:104993
DOID:0080208	metabolic dysfunction-associated steatotic liver disease	OMIM:613282|OMIM:613387	MGI:6259430
DOID:10581	metachromatic leukodystrophy	OMIM:249900|OMIM:250100	MGI:88077
DOID:10581	metachromatic leukodystrophy	OMIM:249900|OMIM:250100	MGI:97783
DOID:0111814	methylmalonic acidemia and homocysteinemia cblX type	OMIM:309541	MGI:105942
DOID:0060741	methylmalonic acidemia due to transcobalamin receptor defect	OMIM:613646	MGI:1860083
DOID:0050715	methylmalonic aciduria and homocystinuria type cblC	OMIM:277400	MGI:1914346
DOID:0050715	methylmalonic aciduria and homocystinuria type cblC	OMIM:277400	MGI:1930964
DOID:0060740	methylmalonic aciduria due to methylmalonyl-CoA mutase deficiency	OMIM:251000	MGI:97239
DOID:0060740	methylmalonic aciduria due to methylmalonyl-CoA mutase deficiency	OMIM:251000	MGI:5527450
DOID:5812	MHC class II deficiency	OMIM:209920	MGI:108445
DOID:0060609	microcephalic osteodysplastic primordial dwarfism type II	OMIM:210720	MGI:102722
DOID:11252	microcytic anemia	OMIM:206200	MGI:109547
DOID:0060861	microphthalmia with limb anomalies	OMIM:206920	MGI:1929878
DOID:0060775	microvillus inclusion disease	OMIM:251850	MGI:106598
DOID:0060775	microvillus inclusion disease	OMIM:251850	MGI:106211
DOID:0060469	Miller-Dieker lissencephaly syndrome	OMIM:247200	MGI:2151233
DOID:0060469	Miller-Dieker lissencephaly syndrome	OMIM:247200	MGI:109520
DOID:0060469	Miller-Dieker lissencephaly syndrome	OMIM:247200	MGI:894689
DOID:0060469	Miller-Dieker lissencephaly syndrome	OMIM:247200	MGI:1338010
DOID:0060469	Miller-Dieker lissencephaly syndrome	OMIM:247200	MGI:109150
DOID:0080111	mitochondrial complex III deficiency nuclear type 1	OMIM:124000	MGI:1914071
DOID:0080120	mitochondrial DNA depletion syndrome 2	OMIM:609560	MGI:1913266
DOID:0080121	mitochondrial DNA depletion syndrome 3	OMIM:251880	MGI:97138
DOID:0080124	mitochondrial DNA depletion syndrome 5	OMIM:612073	MGI:1306775
DOID:0080126	mitochondrial DNA depletion syndrome 7	OMIM:271245	MGI:2137410
DOID:699	mitochondrial myopathy	OMIM:251900	MGI:1917633
DOID:699	mitochondrial myopathy	OMIM:251900	MGI:1889336
DOID:699	mitochondrial myopathy	OMIM:251900	MGI:3776661
DOID:988	mitral valve prolapse	OMIM:157700|OMIM:607829|OMIM:610840	MGI:2685011
DOID:988	mitral valve prolapse	OMIM:157700|OMIM:607829|OMIM:610840	MGI:1914311
DOID:0111164	molybdenum cofactor deficiency type A	OMIM:252150	MGI:1928904
DOID:0111163	molybdenum cofactor deficiency type B	OMIM:252160	MGI:1336894
DOID:0080141	mosaic variegated aneuploidy syndrome 1	OMIM:257300	MGI:1333889
DOID:0060485	Mowat-Wilson syndrome	OMIM:235730	MGI:1344407
DOID:0080070	mucolipidosis II alpha/beta	OMIM:252500	MGI:3643902
DOID:0080490	mucolipidosis type IV	OMIM:252650	MGI:1890498
DOID:12799	mucopolysaccharidosis II	OMIM:309900	MGI:96417
DOID:12801	mucopolysaccharidosis III	OMIM:252940	MGI:1351641
DOID:12801	mucopolysaccharidosis III	OMIM:252940	MGI:1922862
DOID:12801	mucopolysaccharidosis III	OMIM:252940	MGI:1196297
DOID:12801	mucopolysaccharidosis III	OMIM:252940	MGI:1350341
DOID:0050809	mucopolysaccharidosis IX	OMIM:601492	MGI:96298
DOID:12803	mucopolysaccharidosis type VII	OMIM:253220	MGI:95872
DOID:12800	mucopolysaccharidosis VI	OMIM:253200	MGI:88075
DOID:0050441	mucosulfatidosis	OMIM:272200	MGI:1889844
DOID:0060703	Muenke Syndrome	OMIM:602849	MGI:95524
DOID:0050465	Muir-Torre syndrome	OMIM:158320	MGI:1277947
DOID:0050436	mulibrey nanism	OMIM:253250	MGI:2153072
DOID:0111534	multicentric carpotarsal osteolysis syndrome	OMIM:166300	MGI:104555
DOID:10017	multiple endocrine neoplasia type 1	OMIM:131100	MGI:1316736
DOID:10016	multiple endocrine neoplasia type 2B	OMIM:162300	MGI:97902
DOID:0070299	multiple epiphyseal dysplasia 5	OMIM:607078	MGI:1328350
DOID:9538	multiple myeloma	OMIM:254500	MGI:5707384
DOID:9538	multiple myeloma	OMIM:254500	MGI:96909
DOID:9538	multiple myeloma	OMIM:254500	MGI:4939023
DOID:9538	multiple myeloma	OMIM:254500	MGI:4939024
DOID:9538	multiple myeloma	OMIM:254500	MGI:6856585
DOID:2377	multiple sclerosis	OMIM:612594|OMIM:612595|OMIM:612596	MGI:5644513
DOID:2377	multiple sclerosis	OMIM:612594|OMIM:612595|OMIM:612596	MGI:97551
DOID:2377	multiple sclerosis	OMIM:612594|OMIM:612595|OMIM:612596	MGI:4459093
DOID:2377	multiple sclerosis	OMIM:612594|OMIM:612595|OMIM:612596	MGI:4459440
DOID:2377	multiple sclerosis	OMIM:612594|OMIM:612595|OMIM:612596	MGI:104798
DOID:2377	multiple sclerosis	OMIM:612594|OMIM:612595|OMIM:612596	MGI:3766211
DOID:2377	multiple sclerosis	OMIM:612594|OMIM:612595|OMIM:612596	MGI:3766128
DOID:2377	multiple sclerosis	OMIM:612594|OMIM:612595|OMIM:612596	MGI:2443390
DOID:9884	muscular dystrophy	OMIM:158800|OMIM:159050|OMIM:309930|OMIM:309950|OMIM:310000|OMIM:310095|OMIM:600416	MGI:2447586
DOID:0050588	muscular dystrophy-dystroglycanopathy type B1	OMIM:613155	MGI:1919680
DOID:0050588	muscular dystrophy-dystroglycanopathy type B1	OMIM:613155	MGI:1915523
DOID:0050588	muscular dystrophy-dystroglycanopathy type B1	OMIM:613155	MGI:2179507
DOID:0050588	muscular dystrophy-dystroglycanopathy type B1	OMIM:613155	MGI:2447586
DOID:0050588	muscular dystrophy-dystroglycanopathy type B1	OMIM:613155	MGI:1342270
DOID:0050588	muscular dystrophy-dystroglycanopathy type B1	OMIM:613155	MGI:2138994
DOID:0110635	muscular dystrophy-dystroglycanopathy type B5	OMIM:606612	MGI:2447586
DOID:0110637	muscular dystrophy-dystroglycanopathy type B6	OMIM:608840	MGI:1342270
DOID:0050908	myelodysplastic syndrome	OMIM:614286	MGI:1196389
DOID:0050908	myelodysplastic syndrome	OMIM:614286	MGI:1349392
DOID:0050908	myelodysplastic syndrome	OMIM:614286	MGI:4357685
DOID:0050908	myelodysplastic syndrome	OMIM:614286	MGI:1098280
DOID:0050908	myelodysplastic syndrome	OMIM:614286	MGI:1206586
DOID:0050908	myelodysplastic syndrome	OMIM:614286	MGI:1343184
DOID:0050908	myelodysplastic syndrome	OMIM:614286	MGI:1921494
DOID:0050908	myelodysplastic syndrome	OMIM:614286	MGI:1932339
DOID:0050908	myelodysplastic syndrome	OMIM:614286	MGI:95295
DOID:0050908	myelodysplastic syndrome	OMIM:614286	MGI:95661
DOID:0050908	myelodysplastic syndrome	OMIM:614286	MGI:106184
DOID:0050908	myelodysplastic syndrome	OMIM:614286	MGI:98284
DOID:0050908	myelodysplastic syndrome	OMIM:614286	MGI:101785
DOID:0050908	myelodysplastic syndrome	OMIM:614286	MGI:4357687
DOID:0050908	myelodysplastic syndrome	OMIM:614286	MGI:6315192
DOID:0050908	myelodysplastic syndrome	OMIM:614286	MGI:5558102
DOID:0050908	myelodysplastic syndrome	OMIM:614286	MGI:2684063
DOID:4971	myelofibrosis	OMIM:254450	MGI:96629
DOID:4971	myelofibrosis	OMIM:254450	MGI:5441305
DOID:4971	myelofibrosis	OMIM:254450	MGI:5444026
DOID:4971	myelofibrosis	OMIM:254450	MGI:97249
DOID:4971	myelofibrosis	OMIM:254450	MGI:1337080
DOID:4971	myelofibrosis	OMIM:254450	MGI:95661
DOID:0060651	MYH-9 related disease	OMIM:155100	MGI:107717
DOID:0090034	myoclonic dystonia 11	OMIM:159900	MGI:1329042
DOID:0080092	myofibrillar myopathy 1	OMIM:601419	MGI:1344412
DOID:0080092	myofibrillar myopathy 1	OMIM:601419	MGI:94885
DOID:0080092	myofibrillar myopathy 1	OMIM:601419	MGI:5468020
DOID:0080094	myofibrillar myopathy 3	OMIM:609200	MGI:3640476
DOID:0080096	myofibrillar myopathy 5	OMIM:609524	MGI:95557
DOID:0080097	myofibrillar myopathy 6	OMIM:612954	MGI:6324027
DOID:11830	myopia	OMIM:160700|OMIM:255500|OMIM:300613|OMIM:310460|OMIM:603221|OMIM:608367|OMIM:608474|OMIM:608908|OMIM:609256|OMIM:609257|OMIM:609258|OMIM:609259|OMIM:609994|OMIM:609995|OMIM:610320|OMIM:612554|OMIM:612717|OMIM:613959|OMIM:613969|OMIM:614166|OMIM:614167|OMIM:615420|OMIM:615431|OMIM:615946	MGI:99402
DOID:11830	myopia	OMIM:160700|OMIM:255500|OMIM:300613|OMIM:310460|OMIM:603221|OMIM:608367|OMIM:608474|OMIM:608908|OMIM:609256|OMIM:609257|OMIM:609258|OMIM:609259|OMIM:609994|OMIM:609995|OMIM:610320|OMIM:612554|OMIM:612717|OMIM:613959|OMIM:613969|OMIM:614166|OMIM:614167|OMIM:615420|OMIM:615431|OMIM:615946	MGI:6281656
DOID:633	myositis	OMIM:160750	MGI:5547615
DOID:633	myositis	OMIM:160750	MGI:95904
